DATAFLOW,LAST UPDATE,freq,sex,age,citizen,reason,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IS,2012,1.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IS,2013,1.7,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IS,2014,2.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IS,2015,2.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IS,2016,0.7,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IS,2017,2.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IS,2018,1.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IT,2011,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IT,2012,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IT,2013,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IT,2014,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IT,2015,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IT,2016,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IT,2017,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IT,2018,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IT,2019,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,IT,2021,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LT,2011,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LT,2012,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LT,2013,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LT,2014,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LT,2015,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LT,2016,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LT,2017,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LT,2018,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LT,2019,3.7,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LT,2020,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LT,2021,1.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LU,2011,0.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LU,2012,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LU,2013,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LU,2014,0.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LU,2015,0.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LU,2016,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LU,2017,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LU,2018,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LU,2019,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LU,2020,0.2,b
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LU,2021,0.1,b
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LV,2011,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LV,2012,0.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LV,2013,0.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LV,2014,0.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LV,2015,0.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LV,2016,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LV,2017,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LV,2018,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LV,2019,0.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LV,2020,0.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,LV,2021,5.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,ME,2013,0.7,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,ME,2014,4.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,ME,2015,0.7,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,ME,2016,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,ME,2017,0.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,ME,2018,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,ME,2019,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,ME,2020,0.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MK,2011,1.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MK,2012,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MK,2013,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MK,2014,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MK,2015,1.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MK,2016,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MK,2017,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MK,2018,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MK,2019,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MK,2020,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MT,2011,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MT,2012,0.7,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MT,2013,1.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MT,2014,1.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MT,2015,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MT,2016,0.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MT,2017,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MT,2018,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MT,2019,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MT,2020,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,MT,2021,1.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NL,2011,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NL,2012,0.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NL,2013,1.7,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NL,2014,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NL,2015,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NL,2016,0.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NL,2017,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NL,2018,0.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NL,2019,1.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NL,2020,0.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NL,2021,0.7,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NO,2011,1.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NO,2012,0.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NO,2013,0.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NO,2014,0.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NO,2015,1.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NO,2016,0.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NO,2017,0.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NO,2018,1.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NO,2019,1.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,NO,2020,1.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PL,2011,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PL,2012,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PL,2013,2.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PL,2014,3.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PL,2015,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PL,2016,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PL,2017,0.0,b
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PL,2018,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PL,2019,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PL,2020,6.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PL,2021,0.9,p
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PT,2011,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PT,2012,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PT,2013,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PT,2014,0.9,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PT,2015,0.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PT,2016,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PT,2017,0.0,n
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PT,2018,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PT,2019,0.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PT,2020,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,PT,2021,2.4,b
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RO,2011,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RO,2012,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RO,2013,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RO,2014,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RO,2015,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RO,2016,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RO,2017,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RO,2018,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RO,2019,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RO,2020,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RO,2021,,z
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RS,2013,2.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RS,2014,4.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RS,2015,3.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RS,2016,1.7,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RS,2017,4.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RS,2018,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RS,2019,5.9,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,RS,2020,5.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SE,2011,4.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SE,2012,2.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SE,2013,4.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SE,2014,3.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SE,2015,3.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SE,2016,3.9,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SE,2017,2.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SE,2018,0.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SE,2019,5.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SE,2020,3.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SE,2021,3.9,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SI,2011,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SI,2012,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SI,2013,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SI,2014,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SI,2015,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SI,2016,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SI,2017,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SI,2018,0.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SI,2019,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SI,2020,0.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SI,2021,0.7,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SK,2011,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SK,2012,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SK,2013,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SK,2014,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SK,2015,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SK,2016,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SK,2017,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SK,2018,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SK,2019,7.5,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,SK,2020,0,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,TR,2011,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,TR,2012,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,TR,2013,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,TR,2014,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,TR,2015,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,TR,2016,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,TR,2017,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,TR,2018,0.9,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,TR,2019,1.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,TR,2020,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,UK,2011,2.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,UK,2012,0.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,UK,2013,0.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,UK,2014,1.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,UK,2015,1.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,UK,2016,0.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,UK,2017,1.5,b
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,UK,2018,3.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,OTH,PC,XK,2018,0.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AL,2017,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AL,2018,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AL,2019,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AL,2020,,u
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AT,2011,1.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AT,2012,0.6,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AT,2013,1.0,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AT,2014,0.3,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AT,2015,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AT,2016,0.5,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AT,2017,0.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AT,2018,0.1,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AT,2019,0.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AT,2020,0.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,AT,2021,0.4,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,BE,2011,3.2,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,BE,2012,3.8,
ESTAT:HLTH_SILC_30(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,TOOEFW,PC,BE,2013,4.1,
